time,class,RMS_ch1,MAV_ch1,RMS_ch2,MAV_ch2,RMS_ch3,MAV_ch3,RMS_ch4,MAV_ch4,RMS_ch5,MAV_ch5,RMS_ch6,MAV_ch6,RMS_ch7,MAV_ch7,RMS_ch8,MAV_ch8
59555,0,7.852773027651631e-06,6.3768154445476316e-06,1.4563626801297842e-05,1.1352916945859632e-05,3.014150113236296e-05,2.246432120842599e-05,1.1834850312830508e-05,8.666546207525847e-06,7.822559220689223e-06,6.0032484733554535e-06,6.8305989972633e-06,4.122622660561826e-06,8.230508470530887e-06,6.2649545968627e-06,6.992288050977591e-06,5.037718452421676e-06
59606,0,8.204832739222523e-06,6.783779588361773e-06,2.885300500979386e-05,2.2415477351646747e-05,4.024099401042712e-05,2.742382429498766e-05,1.6234996434512956e-05,1.2121948298427344e-05,9.913919841577825e-06,6.940940075912976e-06,3.936420999965727e-06,3.1746187522101865e-06,1.0534070097782934e-05,6.688200961971724e-06,6.042375757233161e-06,3.982906207721189e-06
59657,0,7.647499598206497e-06,6.322997106665417e-06,2.6761213355757757e-05,1.807158847131056e-05,3.9367411806232755e-05,2.7776065319690374e-05,1.3486567376914547e-05,8.993093612394929e-06,1.0091340582615306e-05,7.2099592812660865e-06,3.902081299973713e-06,2.952648312416083e-06,9.040430436415931e-06,4.987541263035919e-06,7.293815306269132e-06,5.380456168774237e-06
59709,0,6.3097292144708675e-06,4.766562267028202e-06,8.961511321179178e-06,6.818319462660841e-06,2.2452578373501542e-05,1.635087451309083e-05,4.169974847326315e-06,2.857562846010899e-06,8.349113830085815e-06,6.730720222956117e-06,3.49908849748154e-06,2.6647850763540885e-06,4.999158238447046e-06,3.7320373191036137e-06,9.29498158533515e-06,7.880176230179684e-06
59760,0,5.901147790990143e-06,4.453421661937054e-06,1.0023233000670199e-05,7.022863287962807e-06,1.2826110640208708e-05,9.57650138407167e-06,6.454122891636701e-06,3.833049965312879e-06,8.278093481062776e-06,6.21646788121912e-06,4.1883803710866215e-06,2.9754518081802107e-06,7.731959351710446e-06,6.649674312312494e-06,8.126516475395181e-06,6.531946579840226e-06
59811,0,7.891980974668146e-06,6.104043586080401e-06,1.807917081871424e-05,1.2889210782758453e-05,1.353945681923847e-05,8.960320528882914e-06,1.4791910666264709e-05,1.0020377026011803e-05,8.436283969294394e-06,6.020531387384352e-06,6.229703084989009e-06,4.589750299248086e-06,7.370461700845165e-06,6.108474108672939e-06,5.721434702264577e-06,4.0100269376052494e-06
59863,0,8.063081837893411e-06,6.2926348571810705e-06,1.779415302682123e-05,1.3266370949732587e-05,1.3543261933081974e-05,9.8887065716256e-06,1.3843449739177851e-05,8.872119188973479e-06,6.453233053595547e-06,4.8479062679818355e-06,6.5933762745689634e-06,5.1606463143377724e-06,7.3566636748065706e-06,5.881240142011416e-06,5.324184905282785e-06,3.2603411632025517e-06
59915,0,5.468523627919183e-06,4.5690613879716635e-06,1.9788767348829658e-05,1.258102669967548e-05,1.666519432565856e-05,1.243713046087707e-05,7.339947469025406e-06,4.746782909320354e-06,3.473761181284566e-06,2.805589723884889e-06,6.332603884481853e-06,4.457866732380159e-06,7.028010860827373e-06,5.645676926908455e-06,5.491897591576963e-06,3.853033433102815e-06
59967,0,4.976851982773472e-06,4.101331910028728e-06,2.691901900725219e-05,1.6984306113590702e-05,2.6580658578025542e-05,1.9397176358919395e-05,1.2447556646069572e-05,8.791737665906871e-06,3.6198844023211583e-06,2.7597412875387455e-06,6.134014667535968e-06,4.396931654757466e-06,4.137199309136704e-06,3.449216712726325e-06,5.83234215046269e-06,4.479269241814882e-06
60019,0,9.015949148037776e-06,6.88385557872138e-06,2.5442382209732825e-05,1.8074946458986498e-05,2.554643173172786e-05,1.9151500282433722e-05,1.8244039485428277e-05,1.561502512528099e-05,9.690946926713392e-06,7.11007249018994e-06,1.5151074763721668e-05,1.1143320069581927e-05,9.05249871383964e-06,6.488956295767776e-06,5.783452284885385e-06,4.319916739417249e-06
60076,0,1.1065456090184764e-05,8.943009843245164e-06,2.411545976202994e-05,1.931811469423212e-05,1.4316649841049618e-05,9.992880769809183e-06,1.9503691013478184e-05,1.629096750138446e-05,1.2032465819466024e-05,9.588684806140187e-06,1.745980822317064e-05,1.4736010066590354e-05,1.160973289117777e-05,9.616449955440644e-06,5.060955333180837e-06,3.5006815490887746e-06
60129,0,9.432195359173927e-06,7.720174788471834e-06,1.923741958271505e-05,1.2656566806792562e-05,1.725152572869878e-05,1.0985263779913113e-05,1.409513324131569e-05,9.24261739858085e-06,8.173857239651974e-06,5.667813675106748e-06,1.0938600078633718e-05,8.591719186025635e-06,8.55130068193301e-06,6.724393347902914e-06,8.513424597943517e-06,6.0833213213643804e-06
60182,0,7.738799361200063e-06,5.690275601413244e-06,2.1517598873366026e-05,1.4556038895096536e-05,3.306320900327354e-05,2.4873205924537768e-05,1.4640843075709968e-05,1.1620618301643196e-05,8.661861463910293e-06,6.3855611260062106e-06,1.0757032385952219e-05,8.372926602425245e-06,5.7132957249475674e-06,4.632775636764628e-06,9.754316167246714e-06,7.89708617786553e-06
60235,0,6.176545787638517e-06,4.404474333193414e-06,2.3548784530595377e-05,1.7970582427817315e-05,3.955000144319795e-05,3.476913779050191e-05,1.7257425045509156e-05,1.605466622229601e-05,8.764446259453747e-06,6.735336001405409e-06,1.073714551610433e-05,7.946983347231984e-06,4.611267690265561e-06,3.347902639620096e-06,8.64400267087272e-06,6.514950143480575e-06
60286,0,9.980156678898153e-06,7.626151007161455e-06,1.5266821840286786e-05,1.235008998777063e-05,3.351062556341804e-05,3.0385073192906513e-05,1.352179028044173e-05,1.1312214598833205e-05,7.888557188695222e-06,6.819799439657172e-06,8.342442958702391e-06,6.056709439689775e-06,5.394656790487878e-06,3.5858878150079073e-06,8.475537880993552e-06,5.594080459193227e-06
60340,0,1.1518091236869246e-05,9.160172903139074e-06,1.5022840516059218e-05,1.2499580927964021e-05,2.41215344433168e-05,2.0628540081737467e-05,1.1509215062747871e-05,9.40898333644163e-06,9.147397653046802e-06,7.929484632473876e-06,7.163405094294624e-06,5.680065801553951e-06,5.24618303772612e-06,3.286155840048298e-06,6.564977445227047e-06,4.22215054644417e-06
60391,0,8.156276326962378e-06,6.226730285219194e-06,1.4575131890542928e-05,1.1320680830284999e-05,1.9413383826534973e-05,1.562633896336828e-05,1.1691988590813602e-05,9.440244194439817e-06,7.62337848639463e-06,5.7085374545443146e-06,6.240171004032538e-06,5.053978274884675e-06,3.6925243927222813e-06,2.5630295539901546e-06,8.453979451566984e-06,6.937667939633676e-06
60442,0,5.90294967449194e-06,4.6665309196476915e-06,1.3099670226732347e-05,1.0655190247779492e-05,2.4290454276904837e-05,1.9982553456724972e-05,9.678914843895337e-06,7.334285784920735e-06,5.360976892165664e-06,3.376436242101115e-06,5.981851365085637e-06,4.868444601987383e-06,5.099814088649877e-06,4.035344475914083e-06,9.571363040831056e-06,7.995157463898935e-06
60494,0,7.272361714235014e-06,5.763610741086578e-06,2.581599305269502e-05,1.8955239918007126e-05,3.085292544667099e-05,2.4162576939771975e-05,1.3814237408714905e-05,9.608767549738779e-06,7.1926365592494196e-06,5.076125952414717e-06,8.51390939279459e-06,7.072710075205689e-06,1.1523985707445845e-05,9.228457272929835e-06,7.09468370471927e-06,4.931843801448693e-06
60548,0,1.0498192056420526e-05,8.927197256433667e-06,2.8792147033749862e-05,2.2305075262003834e-05,2.855206721467383e-05,2.0126171129910657e-05,1.48175454928865e-05,1.0851279722708919e-05,7.6839172773427e-06,5.9672607915652075e-06,1.0904797178620093e-05,9.373762651928385e-06,1.3073518442379207e-05,1.1955956092498298e-05,6.137585190684235e-06,4.584104607157212e-06
60601,0,1.1365976587839937e-05,8.982928227254208e-06,1.7449663355333203e-05,1.2621523684372444e-05,1.9018150816421583e-05,1.5416133804096434e-05,1.017220852791333e-05,7.628053120253226e-06,8.061198736102154e-06,5.947261367283808e-06,1.0289602002814564e-05,8.414058993817282e-06,9.43582339241463e-06,7.829511673609467e-06,1.1836009833632979e-05,8.232809346008637e-06
60653,0,3.186489357773595e-05,1.751122501471437e-05,1.4299729449879053e-05,9.189929664216199e-06,1.4857996782240295e-05,1.199232924667467e-05,1.073182932418161e-05,6.38932845781107e-06,2.2321084230250082e-05,1.763537420478453e-05,2.1318319624627707e-05,1.6036124276052455e-05,5.471511168581085e-05,3.458269061537018e-05,9.365164080092479e-05,5.1216950292322553e-05
60707,0,0.00014227757505227444,9.912691008042304e-05,6.35705052049637e-05,4.120745612613303e-05,1.7974142404886844e-05,1.0269270361789376e-05,2.7688690026784135e-05,1.5924250377186586e-05,5.3305930805474254e-05,4.1514204647947944e-05,6.614538980862829e-05,4.475992200823712e-05,0.00016751337808661203,0.00012968058583741687,0.0002451189760087085,0.0001765777495196084
60760,0,0.0003656417922894527,0.00029456088228490196,0.00017988092574936092,0.00013627824491912145,3.094660127396943e-05,1.995817529189741e-05,4.182341576467959e-05,2.7837339708226113e-05,7.191933201333305e-05,4.8506011872624045e-05,6.660938171885489e-05,4.385863907117245e-05,0.0001719943975000653,0.0001296689770260598,0.00024357080362069676,0.00017036853707621578
60813,0,0.0003658634030007866,0.00029664472813524376,0.0002168265368293764,0.0001799946105825215,3.995824153979295e-05,3.1661735687608924e-05,5.7729115949801005e-05,3.782391107573998e-05,0.00010921412142581666,5.993863636413777e-05,7.328075982514439e-05,3.909028697346527e-05,0.00014604411586155073,0.00010322020974918748,0.00014838335726560464,0.00010816937590544208
60865,0,0.00020993321538882,0.00017337637356245328,0.0002022709204730926,0.00014337096229277078,5.303872907510849e-05,3.46080210407079e-05,6.53733024439969e-05,4.446726520504138e-05,0.0001233520390681202,7.843154352019923e-05,0.0001013181856113261,6.532573012868791e-05,0.00015409549207668117,0.00012271898884680675,0.00019085153328648585,0.00014603929460886296
60917,0,0.00022481289310872919,0.00017896466962865205,0.00019162765754592977,0.00013601128348359013,5.2697238767727046e-05,3.3230037886594725e-05,5.989133131531883e-05,4.421049617796821e-05,9.876916446116894e-05,7.516030596983796e-05,9.120817181504708e-05,6.885237801119965e-05,0.0001754238531217064,0.00014342802719728085,0.00029780263919760707,0.00022893089610728353
60969,0,0.00018091937751781866,0.00013525255125439447,0.00015687839375602187,0.0001248226498087383,3.883334731727378e-05,2.9595756001219312e-05,4.3281190546000224e-05,3.079460023267651e-05,6.439368001121809e-05,4.706713054097052e-05,5.880161065068174e-05,4.461209502733799e-05,0.00015843332677178295,0.00011236024853180237,0.00028943615312997095,0.00023652981246983173
61022,0,0.00015853980866113599,0.0001110853795774246,0.00015192589026365502,0.0001173606668815543,4.272863101779902e-05,3.4392241534277685e-05,4.639691378575525e-05,3.147911849944314e-05,8.600204670257155e-05,6.116554173865991e-05,7.084121069542211e-05,5.147706743911956e-05,0.00015015070425064415,9.502687053468455e-05,0.0001725246422777158,0.00014381218222543824
61076,0,0.0001744352580118654,0.00012797296119925464,0.00018257811033550486,0.0001547883535761745,3.911768328226229e-05,3.194524221798663e-05,5.138087116519105e-05,3.7384308590399687e-05,9.210341421738019e-05,7.052687060141105e-05,8.030459676933323e-05,6.639799964844172e-05,0.00019493013728315826,0.00015362653608465507,0.00015636426254165664,0.00010167517553109616
61128,0,0.00024340780920525685,0.00018141512095342236,0.00021189371524710452,0.00017988225559737226,3.6578244617799305e-05,2.587178302820285e-05,3.987953502677248e-05,3.085170559871088e-05,6.942656440262225e-05,5.1199250894325866e-05,5.529190840620783e-05,4.7008917279211295e-05,0.0001435309019237258,0.0001130620995426293,0.0001466722495152048,0.00010559843167948618
61180,0,0.00021960111187047926,0.00013939910297605017,0.00016176674277475645,0.00011055544100860721,4.8248641870784296e-05,3.067215315156422e-05,4.534801174125648e-05,3.369407089300642e-05,7.162755013814782e-05,5.526300360187359e-05,7.755312125730806e-05,5.804735693961563e-05,0.0001162857724899716,8.604472281859977e-05,0.00030511808043055946,0.00023351780396112302
61232,0,0.0001394797686666956,9.00949037573258e-05,9.400473845437313e-05,6.26043190596983e-05,4.144634061320063e-05,2.4720940299970913e-05,4.43298159791303e-05,2.9570074638486516e-05,6.457789350868433e-05,4.6708543089808145e-05,7.838382408251799e-05,5.64877985963038e-05,0.00010572703400502683,7.237130388894392e-05,0.00030605886483935064,0.0002199880674103952
61285,0,0.0003251948576983943,0.0002684267223567659,0.00025707204628859184,0.000189619124831947,6.677265157354416e-05,4.782984569166103e-05,5.676373797597325e-05,4.0557472093125434e-05,6.721510949194642e-05,4.399065465954515e-05,6.250979891777053e-05,4.6850612830657355e-05,6.224755075806198e-05,4.289967377933647e-05,0.00024139291203820388,0.00018856173869329705
61341,0,0.00038457808392184257,0.00035728423245991403,0.00026950551816139337,0.0002179022453153367,7.144656842561113e-05,5.564163324115618e-05,5.467533383878951e-05,4.0654604085481555e-05,6.940927544171472e-05,5.011144961328833e-05,7.788652876615196e-05,6.12020943758978e-05,0.0001327672324668768,9.522118610446428e-05,0.0002466145264417938,0.00020376723632070396
61394,0,0.0002703969852563785,0.0002283422419192102,0.00013239461139690883,9.890655639870587e-05,7.10925016366112e-05,4.709597825817483e-05,7.568368239975339e-05,5.205894395689576e-05,0.00012573292984894877,9.525279588238664e-05,0.0002210237512758025,0.00014764748542052207,0.00019355937519924986,0.0001604186408414734,0.0001734790974856923,0.00014651369728228904
61446,0,0.00015718995766653731,0.00012682728179504702,0.0001126250631837902,8.196081635404237e-05,7.613079454452793e-05,5.743095507984927e-05,7.94253968906086e-05,5.796666478550948e-05,0.0001259198385947256,9.463279600572737e-05,0.00023989083367392968,0.0001764044811153178,0.00016135267687607992,0.0001242979190591346,0.0001552286193223511,0.0001244827016042927
61498,0,0.00016704738381579604,0.00012552666884187464,0.00011868695401911327,9.296847686715116e-05,4.9640227865434365e-05,4.179485912910529e-05,3.9145045783768594e-05,3.0330259749261016e-05,6.335479273325553e-05,4.906310942329872e-05,0.00012559292899513044,9.399184142282356e-05,0.00011296563823075815,8.457048702108951e-05,0.00011806732943235456,8.870331322856676e-05
61550,0,0.00015726404091516647,9.776074802014417e-05,0.00010346906018926981,6.078688031013857e-05,3.815081314966773e-05,2.674284789810713e-05,3.1517257030264426e-05,2.4581289957411076e-05,5.327577553282038e-05,4.190355591699349e-05,7.850236535191815e-05,5.471966984139612e-05,0.00012833298805976136,9.198691852165698e-05,0.00018139195373077443,0.0001145001969870114
61603,0,0.00020001951156994088,0.00014543979582605106,0.00014945545357026346,9.347245538725036e-05,3.374979281716207e-05,2.3431469702292956e-05,3.82168324733134e-05,3.15576518552807e-05,6.493398675781501e-05,5.1040481198656624e-05,0.0001335595239438804,8.640965730727993e-05,0.00016235689319801878,0.00012592933718574901,0.0001866057199005624,0.00012579319684907797
61656,0,0.00023738788646210292,0.00019971996291787847,0.0001535085113056316,0.00012065203973516318,4.34745708965492e-05,3.3279789947603726e-05,4.727880991498379e-05,3.8885353759124856e-05,6.478132320151075e-05,5.059433457276407e-05,0.00012572330711780396,7.701653303512102e-05,0.00014451590677813262,0.00010369097900562259,0.0002790606991373921,0.00019910475611296095
61708,0,0.00021975340710601968,0.00016963339544430483,0.00013642429305005957,0.00010265371418702199,5.351711775337547e-05,4.4461796969325705e-05,4.241762335358315e-05,3.156414516583218e-05,5.777186632100076e-05,4.28607685700133e-05,6.476490535913443e-05,4.454893863515532e-05,0.00010096821350889507,6.903122522532652e-05,0.00039572464574593195,0.0003074286804338675
61760,0,0.00019679452329583795,0.00014577237018333127,0.00012650662965537035,8.784001832192106e-05,5.6041079187605936e-05,4.566016235052698e-05,3.879032296226067e-05,2.8791179203820168e-05,7.35862120145265e-05,5.398697450271747e-05,0.0001058642786009115,8.371079855443803e-05,0.0001624119370378686,0.0001223739066649033,0.0003653948775121292,0.0002923522523695366
61811,0,0.0001422381575360684,9.999810029135923e-05,9.978802251062008e-05,7.380222547662902e-05,5.7570826445777366e-05,4.3140739195610894e-05,6.090062493336405e-05,4.383178141315849e-05,0.00010834918669045029,7.900630407428797e-05,0.00013050785640219274,9.893988080321034e-05,0.00014476293130825978,0.00010081898368658498,0.0002730954463025405,0.000217188515830248
61863,0,0.00011797462936606426,9.379893337200311e-05,0.00017860977732596508,0.00013563231049442732,5.652668885435679e-05,3.994991445989716e-05,6.60685254068083e-05,4.7189408540646407e-05,0.000137170458473073,8.822467811703739e-05,0.00015992185981887163,0.00011117264467663666,0.00011792115085507196,8.88918163325411e-05,0.00022807977280321745,0.00016883557396912323
61915,0,0.00018128730875223065,0.00014221915244839862,0.00022323028232468787,0.00018493361925179567,4.323812720846308e-05,2.8237369919102153e-05,4.984695576715818e-05,3.916496823104534e-05,0.00011747974086250912,7.448490981497523e-05,0.00013574965175577698,8.925808170885997e-05,0.00014699095367325988,0.0001248810964830542,0.00016844776580368697,0.00011621607560434651
61967,0,0.0002183160452383773,0.00016838446612372221,0.00019621850902104944,0.00015745560902266441,4.448122193347014e-05,3.234903006269974e-05,4.315011614088943e-05,3.478412226356686e-05,7.989045313675821e-05,6.0154536779967006e-05,8.38580349243914e-05,6.583153863418404e-05,0.00016154374857927089,0.00013467596955071893,0.00014192958951701252,9.940231392401766e-05
62019,0,0.00017686624317784147,0.00013523056009099273,0.00017387154682068783,0.00014820990917851525,8.034631159629838e-05,6.249761550056425e-05,7.196392980339098e-05,5.367352267199834e-05,0.0001420229857996785,0.00010424704342228926,0.00011781508082813772,9.0644706537843e-05,0.00014813087286290306,0.00011775319603834233,0.00015037646332932393,0.00010265454484688106
62072,6,0.0001297222522356403,0.00010062795404960403,0.00015867201861554327,0.00013008023159946595,7.466886069091055e-05,5.3787717728015765e-05,7.685164468194781e-05,6.055392566959346e-05,0.0001661562650450938,0.00012900372214214698,0.00011909210368732585,7.911709686479952e-05,9.475558979461188e-05,7.148541809865304e-05,0.00014371699442558233,0.00010899468851257671
